ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9996135,HY186420,03/11/2015 04:00:00 PM,031XX W 62ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0823,008,15,66,14,1156330,1863346,2015,02/10/2018 03:50:01 PM,41.780801462,-87.70241253,"(41.780801462, -87.70241253)"
9996137,HY185342,03/14/2015 09:00:00 PM,018XX W 23RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1034,010,25,31,14,1164508,1888883,2015,02/09/2018 03:44:29 PM,41.850709321,-87.671709418,"(41.850709321, -87.671709418)"
9996139,HY186380,03/16/2015 06:40:00 AM,069XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0322,003,6,69,08B,1180114,1859190,2015,02/10/2018 03:50:01 PM,41.76888502,-87.615343355,"(41.76888502, -87.615343355)"
9996141,HY186564,03/13/2015 05:00:00 PM,020XX N AVONDALE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1432,014,32,22,06,1163942,1913741,2015,02/10/2018 03:50:01 PM,41.918933639,-87.673084809,"(41.918933639, -87.673084809)"
9996143,HY186494,03/10/2015 10:00:00 AM,013XX S KILDARE AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,1011,010,24,29,11,1147930,1893485,2015,02/10/2018 03:50:01 PM,41.863672174,-87.732436167,"(41.863672174, -87.732436167)"
9996145,HY185433,03/15/2015 10:40:00 AM,045XX S LA CROSSE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0814,008,23,56,08A,1144790,1874033,2015,08/17/2015 03:03:40 PM,41.810352872,-87.744452603,"(41.810352872, -87.744452603)"
9996146,HY186539,03/16/2015 03:00:00 AM,078XX S COLFAX AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,0421,004,7,43,14,1194880,1853485,2015,02/10/2018 03:50:01 PM,41.752879083,-87.561406996,"(41.752879083, -87.561406996)"
9996151,HY186577,03/15/2015 07:00:00 PM,020XX N KEDZIE AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,1413,014,35,22,06,1154718,1913299,2015,02/10/2018 03:50:01 PM,41.917910623,-87.706986723,"(41.917910623, -87.706986723)"
9996153,HY186598,03/16/2015 10:00:00 AM,001XX E 96TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,0511,005,6,49,14,1178950,1841354,2015,02/10/2018 03:50:01 PM,41.719967522,-87.620151827,"(41.719967522, -87.620151827)"
9996154,HY186599,03/13/2015 12:00:00 PM,009XX W WISCONSIN ST,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,1813,018,43,7,06,1169810,1912713,2015,02/10/2018 03:50:01 PM,41.915986758,-87.65155529,"(41.915986758, -87.65155529)"
9996160,HY186594,03/15/2015 11:00:00 PM,047XX W FULLERTON AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,2522,025,31,19,06,1144500,1915541,2015,02/10/2018 03:50:01 PM,41.924261543,-87.744471944,"(41.924261543, -87.744471944)"
9996163,HY186397,03/15/2015 06:00:00 PM,032XX W BELMONT AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1733,017,35,21,04B,1154442,1921103,2015,02/10/2018 03:50:01 PM,41.939330941,-87.707791583,"(41.939330941, -87.707791583)"
9996165,HY186603,02/27/2015 02:55:00 PM,130XX S DR MARTIN LUTHER KING JR DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0533,005,9,54,11,1180896,1818609,2015,02/10/2018 03:50:01 PM,41.657507589,-87.613720139,"(41.657507589, -87.613720139)"
9996166,HY186497,03/15/2015 08:20:00 PM,053XX S WELLS ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,0935,009,3,37,05,1175512,1869593,2015,08/17/2015 03:03:40 PM,41.797536139,-87.631900872,"(41.797536139, -87.631900872)"
9996175,HY186499,03/16/2015 10:20:00 AM,045XX S WESTERN BLVD,0860,THEFT,RETAIL THEFT,OTHER,true,false,0924,009,12,61,06,1161289,1874276,2015,02/10/2018 03:50:01 PM,41.810693516,-87.683929054,"(41.810693516, -87.683929054)"
9996176,HY186502,03/14/2015 01:30:00 AM,079XX S ASHLAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,false,false,0611,006,21,71,11,1167051,1852159,2015,02/10/2018 03:50:01 PM,41.749880266,-87.663426578,"(41.749880266, -87.663426578)"
9996178,HY186507,03/02/2015 12:01:00 AM,007XX W 47TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0935,009,11,61,11,1172255,1873706,2015,02/10/2018 03:50:01 PM,41.808894946,-87.643723707,"(41.808894946, -87.643723707)"
9996179,HY186500,03/15/2015 09:00:00 PM,071XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0832,008,18,66,08B,1161607,1857352,2015,08/17/2015 03:03:40 PM,41.764245207,-87.683232026,"(41.764245207, -87.683232026)"
9996180,HY186571,03/15/2015 09:00:00 PM,050XX N KOLMAR AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1712,017,39,14,11,1144864,1933067,2015,02/10/2018 03:50:01 PM,41.972347547,-87.742690662,"(41.972347547, -87.742690662)"
9996181,HY186579,03/03/2015 09:00:00 AM,018XX S HOMAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1021,010,24,29,11,1153986,1891014,2015,02/10/2018 03:50:01 PM,41.856773002,-87.710270633,"(41.856773002, -87.710270633)"
9996182,HY186522,03/16/2015 10:45:00 AM,087XX S ABERDEEN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",true,false,2222,022,21,71,18,1170513,1846788,2015,02/10/2018 03:50:01 PM,41.735066839,-87.650896405,"(41.735066839, -87.650896405)"
9996183,HY186530,03/12/2015 03:30:00 PM,0000X E GRAND AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1834,018,42,8,06,1176416,1903908,2015,02/10/2018 03:50:01 PM,41.891678767,-87.627551654,"(41.891678767, -87.627551654)"
9996184,HY186549,03/15/2015 09:00:00 PM,043XX N MARMORA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1624,016,38,15,06,1136236,1928219,2015,02/10/2018 03:50:01 PM,41.959203027,-87.774534076,"(41.959203027, -87.774534076)"
9996185,HY186604,03/16/2015 09:30:00 AM,020XX W LE MOYNE ST,0810,THEFT,OVER $500,STREET,false,false,1424,014,1,24,06,1162440,1909830,2015,02/10/2018 03:50:01 PM,41.908233179,-87.678712985,"(41.908233179, -87.678712985)"
9996187,HY186556,03/13/2015 06:30:00 PM,001XX W WACKER DR,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0122,001,42,32,06,1175349,1902127,2015,02/10/2018 03:50:01 PM,41.886815622,-87.631523712,"(41.886815622, -87.631523712)"
9996190,HY186369,03/16/2015 03:00:00 AM,028XX N NEENAH AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,2511,025,36,19,07,1132259,1918254,2015,02/10/2018 03:50:01 PM,41.931928201,-87.789387958,"(41.931928201, -87.789387958)"
9996194,HY186565,03/16/2015 11:00:00 AM,009XX N ASHLAND AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,1213,012,1,24,08B,1165552,1906513,2015,02/10/2018 03:50:01 PM,41.899065363,-87.667375699,"(41.899065363, -87.667375699)"
9996200,HY186276,03/16/2015 06:50:00 AM,050XX S CHAMPLAIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0223,002,4,38,08B,1181453,1871562,2015,02/10/2018 03:50:01 PM,41.802804149,-87.610053795,"(41.802804149, -87.610053795)"
9996204,HY186591,03/14/2015 09:00:00 PM,005XX W MADISON ST,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,0121,001,42,28,06,1173039,1900311,2015,02/10/2018 03:50:01 PM,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
9996209,HY186412,03/16/2015 09:10:00 AM,052XX S DREXEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0233,002,4,41,08B,1183130,1870585,2015,02/10/2018 03:50:01 PM,41.800084293,-87.603933963,"(41.800084293, -87.603933963)"
9996210,HY186533,03/16/2015 10:40:00 AM,104XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,2232,022,34,73,08B,1171826,1835699,2015,08/17/2015 03:03:40 PM,41.704608346,-87.646410271,"(41.704608346, -87.646410271)"
9996211,HY186528,03/16/2015 07:50:00 AM,011XX W 101ST ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,2232,022,34,73,06,1170634,1837827,2015,02/10/2018 03:50:01 PM,41.710473913,-87.65071343,"(41.710473913, -87.65071343)"
9996212,HY186434,03/15/2015 03:00:00 PM,042XX S LANGLEY AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0214,002,4,38,05,1181634,1877110,2015,02/10/2018 03:50:01 PM,41.818024121,-87.609218554,"(41.818024121, -87.609218554)"
9996213,HY186536,03/16/2015 10:00:00 AM,114XX S HALSTED ST,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,2233,022,34,49,08A,1173032,1829023,2015,02/10/2018 03:50:01 PM,41.686261889,-87.642190243,"(41.686261889, -87.642190243)"
9996215,HY182015,03/12/2015 07:30:00 PM,060XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0823,008,16,66,06,1156091,1864310,2015,02/10/2018 03:50:01 PM,41.783451628,-87.70326286,"(41.783451628, -87.70326286)"
9996217,HY186619,03/14/2015 12:00:00 PM,087XX S SAGINAW AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0423,004,7,46,06,1195397,1847455,2015,02/10/2018 03:50:01 PM,41.736319535,-87.559711101,"(41.736319535, -87.559711101)"
9996222,HY186526,03/09/2015 04:44:00 PM,086XX S CHAMPLAIN AVE,0460,BATTERY,SIMPLE,CTA BUS,false,false,0632,006,6,44,08B,1182065,1847742,2015,02/10/2018 03:50:01 PM,41.737425573,-87.608545515,"(41.737425573, -87.608545515)"
9996224,HY186355,03/16/2015 08:45:00 AM,102XX S AVENUE J,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0432,004,10,52,08B,1202485,1837609,2015,02/10/2018 03:50:01 PM,41.709123615,-87.534078652,"(41.709123615, -87.534078652)"
9996229,HY186557,03/16/2015 10:23:00 AM,024XX S KEDZIE AVE,0560,ASSAULT,SIMPLE,STREET,true,false,1024,010,22,30,08A,1155409,1887714,2015,02/10/2018 03:50:01 PM,41.847688972,-87.705136035,"(41.847688972, -87.705136035)"
9996230,HY186491,03/09/2015 04:30:00 PM,073XX S YATES BLVD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0334,003,7,43,26,1193476,1856857,2015,02/10/2018 03:50:01 PM,41.762166567,-87.566441838,"(41.762166567, -87.566441838)"
9996231,HY186427,03/16/2015 09:45:00 AM,075XX S KIMBARK AVE,0460,BATTERY,SIMPLE,STREET,false,false,0411,004,5,43,08B,1186183,1855387,2015,02/10/2018 03:50:01 PM,41.758308059,-87.593217575,"(41.758308059, -87.593217575)"
9996232,HY186441,03/16/2015 10:15:00 AM,090XX S HOUSTON AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0424,004,10,46,06,1198096,1845512,2015,02/10/2018 03:50:01 PM,41.730920789,-87.549887907,"(41.730920789, -87.549887907)"
9996234,HY186592,03/10/2015 04:35:00 PM,072XX S SOUTH CHICAGO AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0324,003,5,69,08B,1183939,1857030,2015,02/10/2018 03:50:01 PM,41.762869296,-87.601390298,"(41.762869296, -87.601390298)"
9996235,HY186653,03/16/2015 11:30:00 AM,063XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,CTA BUS STOP,false,false,0312,003,20,69,06,1180005,1863280,2015,02/10/2018 03:50:01 PM,41.780110888,-87.615617777,"(41.780110888, -87.615617777)"
9996236,HY186636,03/16/2015 12:00:00 PM,0000X W 69TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,false,true,0731,007,6,69,08B,1177279,1859276,2015,02/10/2018 03:50:01 PM,41.769185486,-87.625732415,"(41.769185486, -87.625732415)"
9996237,HY186632,03/15/2015 06:00:00 PM,038XX S GILES AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0212,002,3,35,06,1178891,1879603,2015,02/10/2018 03:50:01 PM,41.824928104,-87.619204642,"(41.824928104, -87.619204642)"
9996238,HY186629,03/16/2015 10:30:00 AM,063XX N WASHTENAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2413,024,50,2,14,1157180,1941928,2015,02/10/2018 03:50:01 PM,41.996420607,-87.697160329,"(41.996420607, -87.697160329)"
9996241,HY186659,03/14/2015 10:00:00 AM,022XX N SAWYER AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,false,false,1413,014,26,22,26,1154140,1914792,2015,02/10/2018 03:50:01 PM,41.922019104,-87.709070403,"(41.922019104, -87.709070403)"
9996246,HY186680,03/15/2015 11:00:00 PM,126XX S UNION AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0523,005,34,53,14,1173953,1821093,2015,02/10/2018 03:50:01 PM,41.664480359,-87.639052549,"(41.664480359, -87.639052549)"
9996249,HY186611,03/15/2015 08:00:00 PM,014XX S KEDVALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1011,010,24,29,14,1148947,1892881,2015,02/10/2018 03:50:01 PM,41.86199513,-87.728718401,"(41.86199513, -87.728718401)"
9996250,HY186675,03/16/2015 12:00:00 PM,088XX S ESCANABA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0423,004,10,46,08B,1196924,1846856,2015,02/10/2018 03:50:01 PM,41.734638029,-87.554136686,"(41.734638029, -87.554136686)"
9996252,HY186668,03/16/2015 12:24:00 PM,053XX S MELVINA AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0811,008,23,56,11,1135946,1868509,2015,02/10/2018 03:50:01 PM,41.795355777,-87.777023119,"(41.795355777, -87.777023119)"
9996253,HY186660,03/16/2015 12:15:00 PM,080XX S KOSTNER AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,"SCHOOL, PUBLIC, BUILDING",false,false,0834,008,13,70,14,1148467,1851031,2015,02/10/2018 03:50:01 PM,41.747161712,-87.731556033,"(41.747161712, -87.731556033)"
9996256,HY186613,03/16/2015 02:00:00 AM,002XX W 106TH PL,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0512,005,34,49,05,1176535,1834317,2015,02/10/2018 03:50:01 PM,41.700711571,-87.629208032,"(41.700711571, -87.629208032)"
9996259,HY186480,03/16/2015 10:20:00 AM,046XX N SHERIDAN RD,0460,BATTERY,SIMPLE,CHA APARTMENT,false,false,1914,019,46,3,08B,1168782,1931175,2015,02/10/2018 03:50:01 PM,41.966669657,-87.654795172,"(41.966669657, -87.654795172)"
9996261,HY186470,03/16/2015 09:30:00 AM,107XX S CALUMET AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0513,005,9,49,14,1180484,1833787,2015,02/10/2018 03:50:01 PM,41.699167672,-87.61476453,"(41.699167672, -87.61476453)"
9996262,HY186595,03/15/2015 10:20:00 PM,0000X S PARKSIDE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1513,015,29,25,08A,1138618,1899326,2015,02/10/2018 03:50:01 PM,41.879874435,-87.766478842,"(41.879874435, -87.766478842)"
9996266,HY186650,03/16/2015 10:00:00 AM,043XX W WEST END AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1114,011,28,26,11,1147485,1900622,2015,02/10/2018 03:50:01 PM,41.883265483,-87.733886779,"(41.883265483, -87.733886779)"
9996268,HY186674,03/15/2015 08:30:00 PM,055XX S KOSTNER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0813,008,13,62,14,1147976,1867419,2015,02/10/2018 03:50:01 PM,41.792142544,-87.732936024,"(41.792142544, -87.732936024)"
9996270,HY186438,03/10/2015 10:00:00 AM,005XX W HARRISON ST,3960,INTIMIDATION,INTIMIDATION,OTHER,false,true,0124,001,2,28,26,1172659,1897574,2015,08/17/2015 03:03:40 PM,41.874381838,-87.641536792,"(41.874381838, -87.641536792)"
9996272,HY186628,03/15/2015 11:00:00 PM,092XX S BRANDON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),false,false,0424,004,10,46,14,1198931,1844322,2015,02/10/2018 03:50:01 PM,41.727634438,-87.546868912,"(41.727634438, -87.546868912)"
9996273,HY186642,03/16/2015 11:30:00 AM,132XX S LANGLEY AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0533,005,9,54,08B,1183251,1817842,2015,02/10/2018 03:50:01 PM,41.65534855,-87.605126547,"(41.65534855, -87.605126547)"
9996275,HY186424,03/05/2015 06:00:00 PM,019XX N CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,1421,014,1,22,06,1157393,1912817,2015,02/10/2018 03:50:01 PM,41.916533947,-87.697171749,"(41.916533947, -87.697171749)"
9996277,HY186686,01/23/2015 12:00:00 PM,086XX S STONY ISLAND AVE,0820,THEFT,$500 AND UNDER,CURRENCY EXCHANGE,false,false,0412,004,8,45,06,1188427,1848050,2015,02/10/2018 03:50:01 PM,41.738121365,-87.585227427,"(41.738121365, -87.585227427)"
9996280,HY186640,03/16/2015 11:10:00 AM,028XX N SPRINGFIELD AVE,0560,ASSAULT,SIMPLE,STREET,false,false,2523,025,30,21,08A,1149901,1918500,2015,02/10/2018 03:50:01 PM,41.932277806,-87.724549069,"(41.932277806, -87.724549069)"
9996282,HY186671,03/16/2015 12:23:00 PM,020XX E 71ST ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0331,003,5,43,18,1191261,1858328,2015,02/10/2018 03:50:01 PM,41.76625701,-87.57451239,"(41.76625701, -87.57451239)"
9996287,HY186398,03/14/2015 06:00:00 PM,036XX W FILLMORE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CONSTRUCTION SITE,false,false,1133,011,24,29,14,1152216,1895128,2015,02/10/2018 03:50:01 PM,41.868097353,-87.716659073,"(41.868097353, -87.716659073)"
9996288,HY186432,03/14/2015 08:15:00 PM,036XX W GRENSHAW ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1133,011,24,29,14,1152314,1894798,2015,02/10/2018 03:50:01 PM,41.867189864,-87.716308001,"(41.867189864, -87.716308001)"
9996298,HY186607,11/14/2011 11:44:00 AM,038XX W AUGUSTA BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1112,011,27,23,11,1150385,1906394,2011,02/09/2018 03:44:29 PM,41.899048375,-87.72308697,"(41.899048375, -87.72308697)"
9996300,HY186469,03/16/2015 09:30:00 AM,077XX S INGLESIDE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, GROUNDS",true,false,0624,006,8,69,18,1183899,1853859,2015,02/10/2018 03:50:01 PM,41.754168689,-87.601635756,"(41.754168689, -87.601635756)"
9996302,HY186349,03/15/2015 11:00:00 PM,0000X N KILBOURN AVE,0820,THEFT,$500 AND UNDER,GAS STATION,false,false,1113,011,28,26,06,1146388,1899757,2015,02/10/2018 03:50:01 PM,41.880912779,-87.737937109,"(41.880912779, -87.737937109)"
9996306,HY186465,03/16/2015 09:30:00 AM,077XX S INGLESIDE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, GROUNDS",true,false,0624,006,8,69,18,1183899,1853859,2015,02/10/2018 03:50:01 PM,41.754168689,-87.601635756,"(41.754168689, -87.601635756)"
9996309,HY186449,03/11/2015 01:15:00 PM,029XX W POLK ST,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",false,false,1135,011,28,27,08A,1156879,1896229,2015,02/10/2018 03:50:01 PM,41.871025414,-87.699510379,"(41.871025414, -87.699510379)"
9996310,HY182918,03/13/2015 02:00:00 PM,0000X N MENARD AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1513,015,29,25,06,1137713,1899800,2015,02/10/2018 03:50:01 PM,41.881191509,-87.769790507,"(41.881191509, -87.769790507)"
9996314,HY186705,03/14/2015 06:30:00 AM,047XX W LAKE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1113,011,28,25,06,1144619,1901792,2015,02/10/2018 03:50:01 PM,41.886530554,-87.74438154,"(41.886530554, -87.74438154)"
9996323,HY186682,03/16/2015 11:45:00 AM,063XX W WELLINGTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2511,025,36,19,18,1133406,1919261,2015,02/10/2018 03:50:01 PM,41.934671478,-87.785149162,"(41.934671478, -87.785149162)"
9996324,HY186677,03/16/2015 12:15:00 PM,017XX W HARRISON ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,HOSPITAL BUILDING/GROUNDS,false,false,1231,012,2,28,11,1164863,1897422,2015,02/10/2018 03:50:01 PM,41.874133594,-87.670164416,"(41.874133594, -87.670164416)"
9996325,HY186731,03/16/2015 02:00:00 AM,047XX S ROCKWELL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0922,009,12,58,14,1159833,1873107,2015,02/10/2018 03:50:01 PM,41.8075157,-87.689301674,"(41.8075157, -87.689301674)"
9996340,HY186715,03/11/2015 07:50:00 AM,033XX W FRANKLIN BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1123,011,28,23,14,1153961,1903133,2015,02/10/2018 03:50:01 PM,41.890029326,-87.710039376,"(41.890029326, -87.710039376)"
9996345,HY186730,03/15/2015 06:00:00 PM,012XX W RANDOLPH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1224,012,27,28,14,1168423,1901173,2015,02/10/2018 03:50:01 PM,41.884350397,-87.656985264,"(41.884350397, -87.656985264)"
9996346,HY186616,03/12/2015 10:00:00 AM,077XX S ADA ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0612,006,17,71,11,1168784,1853493,2015,02/10/2018 03:50:01 PM,41.753503741,-87.657037691,"(41.753503741, -87.657037691)"
9996347,HY186546,03/15/2015 09:00:00 PM,033XX W MAYPOLE AVE,5004,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,NURSING HOME/RETIREMENT HOME,false,false,1123,011,28,27,17,1154061,1900783,2015,02/10/2018 03:50:01 PM,41.883578698,-87.709734846,"(41.883578698, -87.709734846)"
9996348,HY186637,03/16/2015 11:30:00 AM,027XX E 89TH ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,0423,004,7,46,08B,1195915,1846487,2015,08/17/2015 03:03:40 PM,41.73365047,-87.557845321,"(41.73365047, -87.557845321)"
9996357,HY186460,03/16/2015 09:30:00 AM,077XX S INGLESIDE AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, GROUNDS",true,false,0624,006,8,69,08B,1183899,1853859,2015,02/10/2018 03:50:01 PM,41.754168689,-87.601635756,"(41.754168689, -87.601635756)"
9996358,HY186681,07/01/2014 09:00:00 AM,089XX S JUSTINE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,2221,022,21,73,11,1167570,1845386,2014,02/10/2018 03:50:01 PM,41.731283076,-87.661718433,"(41.731283076, -87.661718433)"
9996360,HY186672,03/06/2015 03:00:00 PM,061XX N GLENWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2433,024,48,77,05,1165858,1941069,2015,08/17/2015 03:03:40 PM,41.993882139,-87.665262497,"(41.993882139, -87.665262497)"
9996370,HY186707,03/16/2015 01:20:00 PM,024XX S KEDVALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1013,010,22,30,14,1149208,1887691,2015,02/10/2018 03:50:01 PM,41.847748077,-87.727894637,"(41.847748077, -87.727894637)"
9996371,HY186620,03/16/2015 11:18:00 AM,038XX W FERDINAND ST,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1122,011,27,23,19,1150756,1903064,2015,02/10/2018 03:50:01 PM,41.889903264,-87.721811464,"(41.889903264, -87.721811464)"
9996372,HY186624,03/16/2015 11:45:00 AM,005XX N WALLER AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,1512,015,29,25,08B,1138238,1903158,2015,02/10/2018 03:50:01 PM,41.890396818,-87.767781443,"(41.890396818, -87.767781443)"
9996374,HY186626,03/13/2015 12:00:00 PM,074XX N CLAREMONT AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,2411,024,49,2,11,1159381,1949141,2015,02/10/2018 03:50:01 PM,42.01616815,-87.68886407,"(42.01616815, -87.68886407)"
9996382,HY186654,03/14/2015 09:30:00 PM,079XX S ELLIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0624,006,8,44,14,1184269,1852603,2015,02/10/2018 03:50:01 PM,41.750713454,-87.600319057,"(41.750713454, -87.600319057)"
9996383,HY186724,03/16/2015 12:55:00 PM,084XX S LOOMIS BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0613,006,21,71,18,1168470,1848717,2015,02/10/2018 03:50:01 PM,41.740404501,-87.658325688,"(41.740404501, -87.658325688)"
9996385,HY186695,03/03/2015 10:00:00 AM,063XX S WESTERN AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0825,008,15,66,03,1161459,1862643,2015,02/10/2018 03:50:01 PM,41.778767526,-87.683627986,"(41.778767526, -87.683627986)"
9996387,HY186732,03/15/2015 04:30:00 PM,046XX W MC LEAN AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,2522,025,31,19,08A,1145027,1913219,2015,02/10/2018 03:50:01 PM,41.917879796,-87.742594281,"(41.917879796, -87.742594281)"
